"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Salt Lake County, UT"	"49035"	24	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"King County, WA"	"53033"	16	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Pierce County, WA"	"53053"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Snohomish County, WA"	"53061"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Milwaukee County, WI"	"55079"	17	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Jefferson County, AL"	"01073"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Maricopa County, AZ"	"04013"	53	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Pima County, AZ"	"04019"	18	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Alameda County, CA"	"06001"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Fresno County, CA"	"06019"	10	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Kern County, CA"	"06029"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Los Angeles County, CA"	"06037"	73	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Orange County, CA"	"06059"	24	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Riverside County, CA"	"06065"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Sacramento County, CA"	"06067"	25	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"San Diego County, CA"	"06073"	27	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"San Francisco County, CA"	"06075"	19	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"San Joaquin County, CA"	"06077"	10	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Adams County, CO"	"08001"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Denver County, CO"	"08031"	18	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"New Haven County, CT"	"09009"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"New Castle County, DE"	"10003"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Brevard County, FL"	"12009"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Broward County, FL"	"12011"	25	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Hillsborough County, FL"	"12057"	16	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Lee County, FL"	"12071"	13	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Palm Beach County, FL"	"12099"	27	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Pasco County, FL"	"12101"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Pinellas County, FL"	"12103"	22	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Polk County, FL"	"12105"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Fulton County, GA"	"13121"	13	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Cook County, IL"	"17031"	40	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Marion County, IN"	"18097"	16	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Baltimore city, MD"	"24510"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Bristol County, MA"	"25005"	10	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Hampden County, MA"	"25013"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Middlesex County, MA"	"25017"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Norfolk County, MA"	"25021"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Macomb County, MI"	"26099"	22	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Oakland County, MI"	"26125"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Wayne County, MI"	"26163"	33	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Jackson County, MO"	"29095"	10	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"St. Louis County, MO"	"29189"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Clark County, NV"	"32003"	27	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Bernalillo County, NM"	"35001"	18	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Erie County, NY"	"36029"	13	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Kings County, NY"	"36047"	16	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Nassau County, NY"	"36059"	10	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"New York County, NY"	"36061"	14	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Franklin County, OH"	"39049"	10	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Montgomery County, OH"	"39113"	18	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Tulsa County, OK"	"40143"	13	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Allegheny County, PA"	"42003"	16	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Montgomery County, PA"	"42091"	14	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Philadelphia County, PA"	"42101"	19	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Shelby County, TN"	"47157"	19	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Bexar County, TX"	"48029"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Dallas County, TX"	"48113"	32	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Harris County, TX"	"48201"	39	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Tarrant County, TX"	"48439"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Travis County, TX"	"48453"	14	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Salt Lake County, UT"	"49035"	16	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"King County, WA"	"53033"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Pierce County, WA"	"53053"	10	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Snohomish County, WA"	"53061"	20	Not Applicable	Not Applicable
	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Milwaukee County, WI"	"55079"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Maricopa County, AZ"	"04013"	46	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Pima County, AZ"	"04019"	18	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Alameda County, CA"	"06001"	14	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Fresno County, CA"	"06019"	10	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Kern County, CA"	"06029"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Los Angeles County, CA"	"06037"	63	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Orange County, CA"	"06059"	28	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Riverside County, CA"	"06065"	20	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Sacramento County, CA"	"06067"	21	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"San Diego County, CA"	"06073"	32	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"San Francisco County, CA"	"06075"	16	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"San Joaquin County, CA"	"06077"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Santa Clara County, CA"	"06085"	18	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Stanislaus County, CA"	"06099"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Arapahoe County, CO"	"08005"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Denver County, CO"	"08031"	19	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"New Haven County, CT"	"09009"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Brevard County, FL"	"12009"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Broward County, FL"	"12011"	25	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Duval County, FL"	"12031"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Hillsborough County, FL"	"12057"	23	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Miami-Dade County, FL"	"12086"	19	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Orange County, FL"	"12095"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Palm Beach County, FL"	"12099"	19	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Pasco County, FL"	"12101"	19	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Pinellas County, FL"	"12103"	16	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Cook County, IL"	"17031"	41	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Lake County, IL"	"17097"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Marion County, IN"	"18097"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Jefferson Parish, LA"	"22051"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Baltimore city, MD"	"24510"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Essex County, MA"	"25009"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Middlesex County, MA"	"25017"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Suffolk County, MA"	"25025"	13	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Genesee County, MI"	"26049"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Macomb County, MI"	"26099"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Wayne County, MI"	"26163"	33	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"St. Louis County, MO"	"29189"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"St. Louis city, MO"	"29510"	10	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Clark County, NV"	"32003"	38	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Washoe County, NV"	"32031"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Bernalillo County, NM"	"35001"	16	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Bronx County, NY"	"36005"	12	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Kings County, NY"	"36047"	11	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Queens County, NY"	"36081"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Tulsa County, OK"	"40143"	13	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Allegheny County, PA"	"42003"	25	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Montgomery County, PA"	"42091"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Philadelphia County, PA"	"42101"	39	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Shelby County, TN"	"47157"	15	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Dallas County, TX"	"48113"	17	Not Applicable	Not Applicable
	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Harris County, TX"	"48201"	26	Not Applicable	Not Applicable
