"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Kings County, NY"	"36047"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Monroe County, NY"	"36055"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Nassau County, NY"	"36059"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"New York County, NY"	"36061"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Queens County, NY"	"36081"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Suffolk County, NY"	"36103"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Cuyahoga County, OH"	"39035"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Franklin County, OH"	"39049"	22	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Hamilton County, OH"	"39061"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Montgomery County, OH"	"39113"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Tulsa County, OK"	"40143"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Allegheny County, PA"	"42003"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Delaware County, PA"	"42045"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Philadelphia County, PA"	"42101"	25	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Bexar County, TX"	"48029"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Dallas County, TX"	"48113"	23	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Harris County, TX"	"48201"	45	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Tarrant County, TX"	"48439"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Travis County, TX"	"48453"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Salt Lake County, UT"	"49035"	26	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"King County, WA"	"53033"	25	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Spokane County, WA"	"53063"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Milwaukee County, WI"	"55079"	18	Not Applicable	Not Applicable
"Total"	"2007"	"2007"	"Apr., 2007"	"2007/04"			3023	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Maricopa County, AZ"	"04013"	42	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Pima County, AZ"	"04019"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Alameda County, CA"	"06001"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Kern County, CA"	"06029"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Los Angeles County, CA"	"06037"	61	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Orange County, CA"	"06059"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Riverside County, CA"	"06065"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Sacramento County, CA"	"06067"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"San Diego County, CA"	"06073"	43	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"San Francisco County, CA"	"06075"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Santa Clara County, CA"	"06085"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Stanislaus County, CA"	"06099"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Adams County, CO"	"08001"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Hartford County, CT"	"09003"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"New Haven County, CT"	"09009"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Broward County, FL"	"12011"	24	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Duval County, FL"	"12031"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Hillsborough County, FL"	"12057"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Miami-Dade County, FL"	"12086"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Palm Beach County, FL"	"12099"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Pasco County, FL"	"12101"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Pinellas County, FL"	"12103"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Honolulu County, HI"	"15003"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Cook County, IL"	"17031"	36	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Marion County, IN"	"18097"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Baltimore city, MD"	"24510"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Middlesex County, MA"	"25017"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Suffolk County, MA"	"25025"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Macomb County, MI"	"26099"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Wayne County, MI"	"26163"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Jackson County, MO"	"29095"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Clark County, NV"	"32003"	40	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Washoe County, NV"	"32031"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Bernalillo County, NM"	"35001"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Bronx County, NY"	"36005"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Kings County, NY"	"36047"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"New York County, NY"	"36061"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Queens County, NY"	"36081"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Suffolk County, NY"	"36103"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Cuyahoga County, OH"	"39035"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Franklin County, OH"	"39049"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Montgomery County, OH"	"39113"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Oklahoma County, OK"	"40109"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Tulsa County, OK"	"40143"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Multnomah County, OR"	"41051"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Allegheny County, PA"	"42003"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Philadelphia County, PA"	"42101"	39	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Knox County, TN"	"47093"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Shelby County, TN"	"47157"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Bexar County, TX"	"48029"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Dallas County, TX"	"48113"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Harris County, TX"	"48201"	29	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Salt Lake County, UT"	"49035"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Utah County, UT"	"49049"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"King County, WA"	"53033"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Pierce County, WA"	"53053"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Snohomish County, WA"	"53061"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"May, 2007"	"2007/05"	"Milwaukee County, WI"	"55079"	15	Not Applicable	Not Applicable
"Total"	"2007"	"2007"	"May, 2007"	"2007/05"			2913	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Jefferson County, AL"	"01073"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Maricopa County, AZ"	"04013"	52	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Pima County, AZ"	"04019"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Alameda County, CA"	"06001"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Los Angeles County, CA"	"06037"	58	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Orange County, CA"	"06059"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Riverside County, CA"	"06065"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Sacramento County, CA"	"06067"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"San Diego County, CA"	"06073"	30	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"San Francisco County, CA"	"06075"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"San Joaquin County, CA"	"06077"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Santa Clara County, CA"	"06085"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Stanislaus County, CA"	"06099"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Denver County, CO"	"08031"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Hartford County, CT"	"09003"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Broward County, FL"	"12011"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Duval County, FL"	"12031"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Hillsborough County, FL"	"12057"	17	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Lee County, FL"	"12071"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Miami-Dade County, FL"	"12086"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Orange County, FL"	"12095"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Palm Beach County, FL"	"12099"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Pasco County, FL"	"12101"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Pinellas County, FL"	"12103"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Sarasota County, FL"	"12115"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Fulton County, GA"	"13121"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Honolulu County, HI"	"15003"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Cook County, IL"	"17031"	32	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Marion County, IN"	"18097"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Jefferson Parish, LA"	"22051"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Baltimore County, MD"	"24005"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Baltimore city, MD"	"24510"	28	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Bristol County, MA"	"25005"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Middlesex County, MA"	"25017"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Worcester County, MA"	"25027"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Macomb County, MI"	"26099"	19	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Wayne County, MI"	"26163"	37	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Jackson County, MO"	"29095"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Clark County, NV"	"32003"	35	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Bergen County, NJ"	"34003"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Essex County, NJ"	"34013"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Bernalillo County, NM"	"35001"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Bronx County, NY"	"36005"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Kings County, NY"	"36047"	26	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Nassau County, NY"	"36059"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Queens County, NY"	"36081"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Suffolk County, NY"	"36103"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Westchester County, NY"	"36119"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Cuyahoga County, OH"	"39035"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Franklin County, OH"	"39049"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Hamilton County, OH"	"39061"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Tulsa County, OK"	"40143"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Multnomah County, OR"	"41051"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Allegheny County, PA"	"42003"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Philadelphia County, PA"	"42101"	26	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Shelby County, TN"	"47157"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Dallas County, TX"	"48113"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Harris County, TX"	"48201"	53	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Tarrant County, TX"	"48439"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Salt Lake County, UT"	"49035"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"King County, WA"	"53033"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Milwaukee County, WI"	"55079"	13	Not Applicable	Not Applicable
"Total"	"2007"	"2007"	"Jun., 2007"	"2007/06"			2963	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Maricopa County, AZ"	"04013"	48	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Pima County, AZ"	"04019"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Alameda County, CA"	"06001"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Contra Costa County, CA"	"06013"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Fresno County, CA"	"06019"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Kern County, CA"	"06029"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Los Angeles County, CA"	"06037"	61	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Orange County, CA"	"06059"	25	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Riverside County, CA"	"06065"	23	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Sacramento County, CA"	"06067"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"San Diego County, CA"	"06073"	22	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"San Francisco County, CA"	"06075"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Santa Clara County, CA"	"06085"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Denver County, CO"	"08031"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Hartford County, CT"	"09003"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Broward County, FL"	"12011"	28	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Duval County, FL"	"12031"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Hillsborough County, FL"	"12057"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Palm Beach County, FL"	"12099"	26	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Pinellas County, FL"	"12103"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Polk County, FL"	"12105"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Honolulu County, HI"	"15003"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Cook County, IL"	"17031"	40	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Jefferson County, KY"	"21111"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Jefferson Parish, LA"	"22051"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Baltimore County, MD"	"24005"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Montgomery County, MD"	"24031"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Baltimore city, MD"	"24510"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Essex County, MA"	"25009"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Hampden County, MA"	"25013"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Suffolk County, MA"	"25025"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Macomb County, MI"	"26099"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Wayne County, MI"	"26163"	30	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Clark County, NV"	"32003"	28	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Middlesex County, NJ"	"34023"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Monmouth County, NJ"	"34025"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Bernalillo County, NM"	"35001"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Bronx County, NY"	"36005"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Kings County, NY"	"36047"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Nassau County, NY"	"36059"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"New York County, NY"	"36061"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Queens County, NY"	"36081"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Suffolk County, NY"	"36103"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Westchester County, NY"	"36119"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Franklin County, OH"	"39049"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Oklahoma County, OK"	"40109"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Tulsa County, OK"	"40143"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Multnomah County, OR"	"41051"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Allegheny County, PA"	"42003"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Montgomery County, PA"	"42091"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Philadelphia County, PA"	"42101"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Westmoreland County, PA"	"42129"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Providence County, RI"	"44007"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Shelby County, TN"	"47157"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Bexar County, TX"	"48029"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Dallas County, TX"	"48113"	20	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Galveston County, TX"	"48167"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Harris County, TX"	"48201"	52	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Tarrant County, TX"	"48439"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Salt Lake County, UT"	"49035"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"King County, WA"	"53033"	24	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Spokane County, WA"	"53063"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Milwaukee County, WI"	"55079"	11	Not Applicable	Not Applicable
"Total"	"2007"	"2007"	"Jul., 2007"	"2007/07"			3023	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Maricopa County, AZ"	"04013"	55	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Pima County, AZ"	"04019"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Alameda County, CA"	"06001"	16	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Contra Costa County, CA"	"06013"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Los Angeles County, CA"	"06037"	77	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Orange County, CA"	"06059"	25	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Riverside County, CA"	"06065"	24	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Sacramento County, CA"	"06067"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"San Diego County, CA"	"06073"	23	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"San Francisco County, CA"	"06075"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Santa Clara County, CA"	"06085"	14	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Ventura County, CA"	"06111"	12	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Arapahoe County, CO"	"08005"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Denver County, CO"	"08031"	11	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Broward County, FL"	"12011"	21	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Duval County, FL"	"12031"	15	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Hillsborough County, FL"	"12057"	22	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Manatee County, FL"	"12081"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Miami-Dade County, FL"	"12086"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Orange County, FL"	"12095"	13	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Palm Beach County, FL"	"12099"	18	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Pasco County, FL"	"12101"	10	Not Applicable	Not Applicable
	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Fulton County, GA"	"13121"	11	Not Applicable	Not Applicable
